timestamp,tweet,polarity,subjectivity
2018-10-19 13:22:31,"b""Why is it Trump &amp; the right condone the proud boys, cheer on Trump's threats against journalists, love his admiration for a Congressman body slamming a reporter, &amp; then call peaceful protestors an angry mob &amp; get all upset if someone confronts them with words while at dinner?""",0.2671428571428572,0.7271428571428571
2018-10-19 13:22:31,"b""Trump\xe2\x80\x99s lawyers in court to fight lawsuit they call 'politically motivated' by sexual-assault acc... https://t.co/8IInuE0ONx via @GMA - THE LAW SUITS KEEP COMING, NEVER-ENDING STREAM, @realDonaldTrump""",0.0,0.1
2018-10-19 13:22:31,b'How Jamal Khashoggi made a tactical alliance with former Obama officials who seek to depict Trump\xe2\x80\x99s pro-Saudi and anti-Iranian policy as a disaster. Excellent &amp; clarifying piece from @AcrossTheBay &amp; @Doranimated\n \nhttps://t.co/4IFPsjnLjl',0.5,0.5
2018-10-19 13:22:31,"b""It's disturbing &amp; dangerous.The fact that Trump acts this way isn't surprising; he's an opportunist and has no respect for how fundamental a free press is to a democracy. It's the people standing behind him, willfully ignorant and gobbling up the red meat being tossed to them. https://t.co/DDeOEMq8cF""",0.039999999999999994,0.5599999999999999
2018-10-19 13:22:31,"b'1/2\nYes, Pres Trump has restored our nation to greatness.\n\nYes, there are hard core Dems who have a problem with that.  They do not want these 3:\n - USA to be great\n- Trump to win\n-  Minority victim groups to win\n\nDems need people dependent on the govt.\n\nDJT empowers us to win!\n&gt; https://t.co/XQh7uNAZB7'",0.5055555555555555,0.4236111111111111
2018-10-19 13:22:30,"b'Listen Republicans!  \n\nOur job is not only to vote red on Nov 6th, this is obvious.\n\nEven more importantly is getting independents, moderates and swing voters to also vote RED. \n\nWe need to INCREASE our base, not settle for status quo!\n\nLet\xe2\x80\x99s get more Trump Troops!\n\n#VoteRed'",0.065625,0.5625
2018-10-19 13:22:30,b'Barbaric!!!   \xf0\x9f\x98\xb5  Saudis powered into 2018 with 48 head-body separation proceedings in just the first four months of the year \xf0\x9f\x98\xb5\n\n \xf0\x9f\x94\xaa Donald Trump continues to help Saudi leaders wash their hands of murder \xf0\x9f\x94\xaahttps://t.co/Yy4brECN1V',0.25,0.3333333333333333
2018-10-19 13:22:30,"b""How's this:\n\nRepublicans want to take away your  healthcare and cut your medicare to pay for tax cuts for billionaires.\n\nFollowing Trump's detour down Conspiracy Street into Crazy Town would be an epic mistake https://t.co/cmTA5NrIXb""",-0.1638888888888889,0.4222222222222223
2018-10-19 13:22:30,"b'""It\'s going to be an election of the caravan."" President Trump, seizing upon a migrant caravan approaching the US, sought to frame the midterms as a fight between Republicans who will defend the country and Democrats who will allow illegal immigration. https://t.co/H1ZSyCFJwk https://t.co/QaXjBLSjL8'",-0.25,0.25
2018-10-19 13:22:30,"b'""Honestly, it doesn\xe2\x80\x99t matter ... We\xe2\x80\x99ll see what happens ... It doesn\xe2\x80\x99t matter one way or the other ... In the end, it doesn\xe2\x80\x99t mean a hell of a lot ... Whatever happens, happens. ... It doesn\'t matter ... It doesn\'t matter ... It doesn\'t matter."" https://t.co/L8kHVnYpSo'",0.05416666666666666,0.6541666666666667
2018-10-19 13:22:30,"b'Rosenstein gave an interview to the WSJ yesterday for a reason.  He is warning us.  \nIf we don\xe2\x80\x99t put a check on Trump in 19 days, Trump will fire Sessions or Rosenstein, or both, then try to dismantle the Mueller probe.  The future of our democracy depends on the midterms. GOTV!'",0.0,0.125
2018-10-19 13:22:30,"b'A friend who\xe2\x80\x99s a former federal prosecutor told me \xe2\x80\x9cif they had to guess\xe2\x80\x9d\xe2\x80\x94Mueller has interviewed 100\xe2\x80\x99s of people worldwide. They have audio, video, Trump\xe2\x80\x99s taxes, can prove money laundering, obstruction of justice and conspiracy against the US. Expect multiple Mueller reports.'",0.0,0.0
2018-10-19 13:22:30,b'Trump Has Freed the Republican Party from the Media https://t.co/4MqDrl2kXh',0.0,0.0
2018-10-19 13:22:30,"b'I refuse to become accustomed to the cruelty, corruption and criminality of Trump. I refuse to accept the GOP enablers represent America. \n\nThis poisonous sickness is not normal. It is aberrant behavior by an entire segment of our country that\xe2\x80\x99s lost its moral compass.'",-0.024999999999999998,0.5083333333333333
2018-10-19 13:22:30,"b'.\n.\n.\nWe love President Trump!!!!!\n.\n.\nYou deep state corrupt, socialist media elite liars can go to hell!\n.\n.\n.\n.\n#maga'",0.125,0.6666666666666666
2018-10-19 13:22:30,b'.THOUSANDS Of Trump Supporters Showed Up As Early As 3am To See Tonight\xe2\x80\x99s Rally In Montana! The Line Is  Miles Long! No Blue Wave There! More Than 8K Are Expected! I Wish I Was There! Don\xe2\x80\x99t Ever Think He\xe2\x80\x99s Losing His Base! We Love You @realDonaldTrump \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/5b8f8jBPBQ',-0.013392857142857142,0.4714285714285714
2018-10-19 13:22:30,b'The disturbing part of Trump\xe2\x80\x99s jokes about Gianforte was the effect on the crowd. I saw one young man in the crowd making body slam gestures. He looked at me and ran his thumb across his throat. I talked to him after the rally was over. He couldn\xe2\x80\x99t stop laughing.',-0.2,0.6000000000000001
2018-10-19 13:22:30,b'@Bentelligence @SusanMarch7 @thistallawkgirl @Eykis In front of Trump international Hotel in DC. https://t.co/KdFl7uzCfU',0.0,0.0
2018-10-19 13:22:30,"b""*Judge Freezes Avenatti\xe2\x80\x99s Law Firm With Restraining Order For Unpaid Debts And Back Taxes\n\n*Stormy's lawsuit is thrown out and judge orders her to pay Trump's legal fees \n\nBad week for Avenatti, you could say he is ffffffffffffffffinancially screwed \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x81""",-0.09999999999999996,0.3333333333333333
2018-10-19 13:22:30,b'PEN America sues Trump for violating first amendment rights - https://t.co/rxsia8GPDv',0.25,0.3333333333333333
2018-10-19 13:22:30,"b'""I want to cultivate empathy in the days I\'m given here; to remember how much pain people are in, the invisible battles they are fighting, how thin a thread they often hang by.\nSadly, this places me in opposition to this President."" \n\nhttps://t.co/KNlC5DmXVR\n\n#FridayFeeling'",-0.2333333333333333,0.6833333333333332
2018-10-19 13:22:30,b'It\xe2\x80\x99s so chilling watching as the crowd cheers and laughs when Trump praises a Congressman for physically attacking a journalist\xe2\x80\x94before saying that a misdemeanor assault of a reporter is \xe2\x80\x9cnothing to be embarrassed about.\xe2\x80\x9d https://t.co/qwhLv9pjpw',-0.25,0.5214285714285715
2018-10-19 13:22:30,"b""Last night I decided it's no longer good enough to just say that a Trump tweet is a lie. Each lie needs to be clearly labeled when the tweet is read. https://t.co/shq5DgoMGY""",0.19999999999999998,0.3875
2018-10-19 13:22:30,b'We\xe2\x80\x99re about a week out from the rally where Trump does an impression of Khashoggi getting murdered',0.0,0.0
2018-10-19 13:22:30,b'Trump calls the free press the enemy of the American people. Now he celebrates a violent attack against a journalist.\n\nMake no mistake about it\xe2\x80\x94Trump targets journalists because they can hold him accountable. His words are dangerous. https://t.co/wJq2i02E7x',-0.25,0.675
2018-10-19 13:22:30,b'President Trump is stopping at Luke Air Force Base ahead of his rally in Mesa tonight. What he is discussing and who he\xe2\x80\x99s bringing with him to Luke Air Force Base on 3 and 5. @azfamily https://t.co/GNyVLkTpYJ',-0.8,1.0
2018-10-19 13:22:30,b'10/19/18 Headline News\n\n1. Illegal Caravans Encouraged by Honduras and Soros\xc2\xa0\n\n2. Texas Democrats Ask Non-Citizens To Register To Vote\n\n3. ISIS RETURNS: terrorists take 700 hostages\n\n4. Trump has Freed the GOP from Legacy Media\xc2\xa0\n\nRead more at https://t.co/6kHFPn3nNM https://t.co/PTdncjYji6',0.0,0.5
2018-10-19 13:22:30,b'The disturbing part of Trump\xe2\x80\x99s jokes about Gianforte was the effect on the crowd. I saw one young man in the crowd making body slam gestures. He looked at me and ran his thumb across his throat. I talked to him after the rally was over. He couldn\xe2\x80\x99t stop laughing.',-0.2,0.6000000000000001
2018-10-19 13:22:30,"b""'Guilty until proven innocent'\n\nIn his strongest statement yet, Trump defends Saudi Arabia and condemns accusations over disappearance of #JamalKhashoggi https://t.co/u4m5jgUX0y https://t.co/MMN0PsV5id""",0.0,0.85
2018-10-19 13:22:30,"b'Would 2 years of impeachment madness \xe2\x80\x94 a partisan circus that would utterly paralyze the federal govt \xe2\x80\x94 be good for Texans? I say NO. Beto (the only Dem Senate nominee in the country willing to do so) says YES, impeach President Trump. Listen, in his own words, and you decide. https://t.co/XGYRZaqBJp'",0.30999999999999994,0.8699999999999999
2018-10-19 13:22:29,"b'CNN\'s Jim Acosta told a longtime Trump White House staffer ""Fuck You"" last night.\n\nJustin Caporale worked for First Lady Melania Trump as Director of Operations for the East Wing. He responded to an Acosta tweet last night &amp; received this:\n\nIs this how CNN treats Trump WH staff? https://t.co/Yyi5pz1vL3'",-0.030000000000000006,0.21333333333333332
2018-10-19 13:22:29,"b'Here in Mesa AZ, my hometown, night before the Trump rally tomorrow- 630 pm \n\nPeople are already here camping out for the night! And so are our wonderful PD\n\nResults matter! Don\xe2\x80\x99t believe the lying media! Americans love President Trump!\n\n#KAG #MAGA  #TrumpRally #MesaAZ https://t.co/CHawfEYgy8'",0.8125,0.8
2018-10-19 13:22:29,b'A Trump crowd cheering violence is...a mob. https://t.co/L7eY9VaNAe',0.0,0.0
2018-10-19 13:22:29,b'Another impeach Donald Trump Candidate.  People call him Beto O\xe2\x80\x99Rourke but his real name is Robert Francis. He\xe2\x80\x99s using that name so he can get the Hispanic Vote. \n\nPeople want him to run for President. Do y\xe2\x80\x99all think he could handle Trump ? https://t.co/mKUK5HrAcR',0.2,0.30000000000000004
2018-10-19 13:22:29,"b""Most registered voters are not Dem nor Repub in the US.\nThey're #independent.  So don't let #MAGA fanatics con you into thinking that the country is full of Trump-voters. The #TrumpArchipelago is small &amp; includes few #womenvoters-the one demo that votes.\n#Midterms-about turnout. https://t.co/gyL02VB07f""",0.07999999999999999,0.3350000000000001
2018-10-19 13:22:29,b'On Politics: Trump Says He Believes Khashoggi Is Dead - https://t.co/tswIpLSTOh',-0.2,0.4
2018-10-19 13:22:29,"b'I was one of the first, if not the first Black male to be called a \xe2\x80\x9cWhite Supremacist\xe2\x80\x9d by Nancy Pelosi after Trump took office. https://t.co/8T5yjp1R32'",0.06666666666666668,0.24000000000000005
2018-10-19 13:22:29,"b'Remember when ""being conservative"" actually meant reducing the federal deficit, not ballooning it as much as you can?\n\nThen Trump became president, and conservatives stopped being conservative.\n\nThe Republican party isn\'t conservative anymore.  They are merely Trump\'s cult!'",-0.14166666666666666,0.26666666666666666
2018-10-19 13:22:29,"b""If you go by what Scarborough said, Trump wasn't planning on getting the nomination, much less winning the Presidency. And yeah, given some of the dysfunctional attitude after his inauguration.... hell, during the campaign, I'd say that's a valid point.""",0.16666666666666669,0.4083333333333333
2018-10-19 13:22:29,"b'What Trump\xe2\x80\x99s doing right now, talking about the immigrant caravan, praising guy in Montana who body-slammed reporter, it\xe2\x80\x99s all with purpose of diverting &amp; distracting from the pressure he\xe2\x80\x99s getting re #khashoggi. Don\xe2\x80\x99t let the murder of a US Resident be swept under the Saudi rug.'",0.2857142857142857,0.5357142857142857
2018-10-19 13:22:29,"b""Black Trump supporter destroys Mad Maxine Waters!!\n\nILLEGALS have been ushered into California by backstabbin greedy Democrats like Mad Maxine, stealing American citizens' jobs &amp; neglecting her constituents for decades.\n\n   Vote RED or America is DEAD\nhttps://t.co/jaONFMz3uX""",-0.32803819444444443,0.47222222222222227
2018-10-19 13:22:29,"b'Imagine being a Washington Post reporter, mourning their colleague, who was tortured to death in Turkey, Jamal Khashoggi, then having to listen to Trump last night praise a politician who attacked a report.'",0.0,0.06666666666666667
2018-10-19 13:22:29,"b""How's this:\n\nRepublicans want to take away your  healthcare and cut your medicare to pay for tax cuts for billionaires.\n\nFollowing Trump's detour down Conspiracy Street into Crazy Town would be an epic mistake https://t.co/cmTA5NrIXb""",-0.1638888888888889,0.4222222222222223
2018-10-19 13:22:29,"b""trump is dividing the country and he doesn't tell the  truth and promotes voilence https://t.co/vCtJnOvQKq""",0.0,0.0
2018-10-19 13:22:29,b'Trump\xe2\x80\x99s \xe2\x80\x9cEnemy of the People\xe2\x80\x9d Rhetoric Is Endangering Journalists\xe2\x80\x99 Lives\n\nLaw enforcement and security leaders detail a disturbing rise in violent threats.\n\n#DemForce  https://t.co/nbQLr26goB',-0.65,0.9
2018-10-19 13:22:29,"b'\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\nSoros\nTrump Will ""Disappear"" In 2020, Or Even Sooner\n\n\xe2\x80\x9c Clearly I consider the\nTrump Administration\na danger to the World\xe2\x80\x9d\n\nSoros says his \xe2\x80\x9cgoal\xe2\x80\x9d is to reestablish a working 2 party system in the US\n\nStop his Political influences!\n\n\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8full statement\nhttps://t.co/MzsEqg4gWc'",0.05000000000000001,0.24166666666666664
2018-10-19 13:22:29,b'#FridayFeeling #FridayMotivation \nIf Democrats can send insane Antifa Terrorist Mobs after every single Trump voter - then Trump voters are allowed to counter with some body slams \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d Sorry Not Sorry!\n#JobsNotMobs #DSA #VOTERED https://t.co/EAoG6DGqmI',-0.31473214285714285,0.8035714285714286
2018-10-19 13:22:29,b'@wvjoe911 Well I guess Trump was right about her. She is very ugly!! A very ugly person on the inside. \n\nExplains why her husband is kissing Trumps ass.. his wife wants money!',-0.3435714285714285,0.6589285714285714
2018-10-19 13:22:29,"b'Turnout at Trump rallies is 150% to 200% of what it was in 2016.  People new to the process tend to go to rallies and don\'t tend to be polled since they aren\'t on ""likely voter"" lists. They represent the ""Monster Vote"" and are why Trump won in 2016 and why R\'s will win now.'",0.31212121212121213,0.6181818181818182
2018-10-19 13:22:29,b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8Yeppur~That Sounds Exactly Accurate\xe2\x80\xbc\xef\xb8\x8f #VoteDemsOut #DemocratsAreDangerous #DemocratsDividingAndDestroyingAmerica #VoteRedSaveAmerica #VoteRedStraightDownTheBallot Get Out &amp; Vote RED!! #TRUMP #WeGotYour6 #WWG1WGA C\xe2\x80\x99mon Everyone Start Fighting For Our Freedom!! Every Vote Counts https://t.co/y2pBhLvK6T',0.125,0.125
2018-10-19 13:22:29,b'Trump talks about Gianforte body-slamming reporter @Bencjacobs. Jokes he worried it was going to hurt Gianforte and then changed his mind:  \xe2\x80\x9cI think it might help him and it did.\xe2\x80\x9d (*Yes this is the president joking about a congressman assaulting a reporter)',0.0,0.0
2018-10-19 13:22:29,"b'Devin Nunes\n\n- Called ""Trump\'s stooge"" by the hometown paper that *endorsed* him\n- Called the cops on his own constituents visiting his office\n- Someone we need out of Congress.\n\nYou can help unseat him right now. \n\nGo here: https://t.co/WMU6uyRr9n\n\n#CaliforniaCounts'",0.44285714285714284,0.7678571428571428
2018-10-19 13:22:29,"b'There are certain benefits to knowing where the bones are buried.\n\nSimilar to Trump bragging that he could shoot someone in broad daylight on Fifth Avenue and get away with it, Kernen can say anything with complete impunity. https://t.co/IMyzx8W29R'",0.09419642857142857,0.42098214285714286
2018-10-19 13:22:29,"b'If you wondered how low right wing hacks could go, read about their sleazy smear campaign against a man who was tortured and cut to pieces while still alive because he championed reform in his Washington Post columns.  https://t.co/RQYedRdSrt'",0.12857142857142856,0.41190476190476194
2018-10-19 13:22:28,"b'This is the Jim Acosta that DM\'d ""Fuck You"" to a WH staffer, then blocked him for replying ""Dear Diary"" to Jim\'s tweet about loud music at a Trump rally. https://t.co/JdgILTVilj'",-0.15000000000000002,0.7
2018-10-19 13:22:28,"b'Y\xe2\x80\x99all: You know that Chick-Fil-A supports Trump?\n\nMe: Whaaaat, that\xe2\x80\x99s crazy https://t.co/TquFEbW2xc'",-0.6,0.9
2018-10-19 13:22:28,b'Repeat after me: there is no bottom. https://t.co/OOCLG9oWWQ',0.0,0.0
2018-10-19 13:22:28,"b'Crowd cheering on Trump tonight, describing deliberate violence towards a reporter. This as Trump is in the middle of covering up the murder of a journalist by the Saudis. \n...won\xe2\x80\x99t be long until we are having purges here in America. Holy shit.'",-0.08333333333333333,0.4000000000000001
2018-10-19 13:22:28,b'This is *great* news! Send prayers up for Ric to be @realDonaldTrump\xe2\x80\x99s choice \xf0\x9f\x98\x80\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 \xe2\x80\x9cTrump considering Richard Grenell for U.N. ambassador\xe2\x80\x9d https://t.co/FA9rDbIvNg',1.0,0.75
2018-10-19 13:22:28,"b""Last night I decided it's no longer good enough to just say that a Trump tweet is a lie. Each lie needs to be clearly labeled when the tweet is read. https://t.co/shq5DgoMGY""",0.19999999999999998,0.3875
2018-10-19 13:22:28,b'Let us be clear-eyed about what is going on here. Trump and his supporters are not looking to punish it. They are looking for a way to excuse it.  https://t.co/J2gvS0nlTZ',-0.05,0.05
2018-10-19 13:22:28,"b""Democrats! The closer Nov 6th gets, the more we appear to be losing traction. Say no more Trump's unchecked power! Say no more to his support of dictators! Say no more to his incitement of hate toward the media! Say no more to violating the Emolument Clause! #GetFiveMoreToVote https://t.co/rUTdYYx6we""",-0.28125,0.5666666666666667
2018-10-19 13:22:28,"b""CNN's Jim @Acosta explains how Trump\xe2\x80\x99s rallies evokes violent mob \xe2\x80\x94 calling it a \xe2\x80\x99cause and effect\xe2\x80\x99 syndrome\nhttps://t.co/4nOJK1wHng""",-0.8,1.0
2018-10-19 13:22:28,"b""We have set Michael Cohen's sworn deposition for the date after his sentencing - December 13, 2018. We have also requested all recordings he has of communications between him and Donald Trump. We look forward to disclosing the truth about what Trump's fraud and deceit. #Basta https://t.co/9MliSaAJ0s""",0.0,0.0
2018-10-19 13:22:28,b'@Hi_IQ_Trump There has always been a break for campaigning. More norms the Republicans are breaking. But yea im sure it\xe2\x80\x99s just laziness.',0.5,0.6944444444444444
2018-10-19 13:22:28,"b""the Real Difference between Obama and Trump ON the deficit \n\nObama's deficit spending was Used TO PAY FOR Health care AND Help people who were out of Work \n\nTrump's deficit spending was used to pay for Tax cuts for The Rich\n\nTHAT'S THE DIFFERENCE""",0.2875,0.525
2018-10-19 13:22:28,"b'By praising the assault on a reporter, Trump violates his oath of office, as well as common decency. There is no bottom. https://t.co/I8yzZrCFVH'",-0.3,0.5
2018-10-19 13:22:28,b'House conservatives emailing conspiracy links to each other.\n\nFox News anchors musing about the Muslim Brotherhood.\n\nGOP candidates slamming a dissident journalist.\n\nIt\xe2\x80\x99s a smear campaign.  https://t.co/TQDoEcdzjb',-0.125,0.375
2018-10-19 13:22:28,"b'Brett Kavanaugh was present at a June 2016 meeting between 4 Trump campaign officials and 7 Kremlin officials that lasted 17 minutes, at which Kavanaugh personally configured a server so Putin could send Trump coded messages, according to Turkish media sources.'",0.0,0.15
2018-10-19 13:22:28,"b'If a vote for republicans means a vote for Trump, then you\xe2\x80\x99re voting for racism, misogyny, division, exclusion, violence and deception. #VoteBlueForDemocracy'",0.0,0.0
2018-10-19 13:22:28,"b'Imagine being a Washington Post reporter, mourning their colleague, who was tortured to death in Turkey, Jamal Khashoggi, then having to listen to Trump last night praise a politician who attacked a report.'",0.0,0.06666666666666667
2018-10-19 13:22:28,"b'There\xe2\x80\x99s a myth going around that Trump is presiding over a great economy. Really? Look at the living standards of most Americans, and you get a very different picture. https://t.co/QUbPzBqf9h'",0.375,0.5575
2018-10-19 13:22:28,b'Here\xe2\x80\x99s another reason why folks in the West Wing were so annoyed with the showy Haley departure - they knew she would take shots sat Trump from the outside. Started early.  https://t.co/spVaxiAdxK',-0.10000000000000002,0.38333333333333336
2018-10-19 13:22:28,"b'""The result, from the day Trump was elected, has been a more robust economy. Nearly 4 million jobs have been added, and unemployment has dipped to the lowest point in nearly a half-century.""\n\nThank you, @POTUS! \n\nhttps://t.co/B4rEZS17E7'",0.24166666666666667,0.43333333333333335
2018-10-19 13:22:28,b'Legal Experts: Ivanka Trump May Have Committed Felony Fraud https://t.co/2MEEjW9meA https://t.co/Qvn0gCmo5r',0.2,0.2
2018-10-19 13:22:28,"b'3) their lives for ours. Get on board Liberals. WTP are the real people.\nWe love God, Country and its defenders.\n\xf0\x9f\x87\xba\xf0\x9f\x87\xb8GOD BLESS AMERICA\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\xf0\x9f\x87\xba\xf0\x9f\x87\xb8GOD BLESS OUR MILITARY\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\xf0\x9f\x87\xba\xf0\x9f\x87\xb8GOD BLESS OUR FALLEN\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 AND \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\xf0\x9f\x87\xba\xf0\x9f\x87\xb8GOD BLESS DONALD TRUMP\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/12vwNHS6ew'",0.35,0.45
2018-10-19 13:22:28,b'The disturbing part of Trump\xe2\x80\x99s jokes about Gianforte was the effect on the crowd. I saw one young man in the crowd making body slam gestures. He looked at me and ran his thumb across his throat. I talked to him after the rally was over. He couldn\xe2\x80\x99t stop laughing.',-0.2,0.6000000000000001
2018-10-19 13:22:28,"b'Our newsletter: Senior US sources tell us President Trump would love to have Canada &amp; Mexico join him at a symbolic signing ceremony somewhere in the industrial midwest to tout the replacement of NAFTA ahead of the midterms, but Canada\xe2\x80\x99s like, yeeeeah, about those steel tariffs 1'",0.5,0.6
2018-10-19 13:22:28,b'We ARE Trump Country. #MAGA #DefeatTester #mtsen #mtpol https://t.co/rvOXYw8xcH',0.0,0.0
2018-10-19 13:22:27,b'The Governor has now spoken out against it. When are you going to take action The University of Mississippi - Ole Miss and fire him. I guess President Donald J. Trump needs to call it out and blow more national... https://t.co/Utl2V91Phg',0.3,0.3
2018-10-19 13:22:27,b'Trump calls the free press the enemy of the American people. Now he celebrates a violent attack against a journalist.\n\nMake no mistake about it\xe2\x80\x94Trump targets journalists because they can hold him accountable. His words are dangerous. https://t.co/wJq2i02E7x',-0.25,0.675
2018-10-19 13:22:27,"b""The shouting match between John Kelly and John Bolton actually opens a window on the big, festering lie at the very core of Donald Trump's worldview.\n\nMy new piece: https://t.co/GQ5yrV8IuE""",0.08409090909090909,0.23863636363636365
2018-10-19 13:22:27,"b'Core of truth here is that despite family separation and other harsh enforcement measures, illegal immigration in Trump Year 2 poised to exceed level in last year Obama administration. But the buck stops always on somebody else\xe2\x80\x99s desk https://t.co/tGVz2LUq2F'",-0.20625,0.41041666666666665
2018-10-19 13:22:27,b'I\xe2\x80\x99ve got plenty of disagreements with and criticisms of Joe Biden. But I have no doubt of this: He\xe2\x80\x99s a far better man than Donald Trump. https://t.co/rIfDOkKHIZ',0.3,0.75
2018-10-19 13:22:27,"b""Texas Democrat Beto O'Rourke says he supports impeaching @POTUS \nTexans please cast your vote for\n .@SenTedCruz who is a Constitutionalists &amp; knows there is no grounds to impeach Trump \n#VoteGOP2018 https://t.co/r2uvhPmNbQ""",0.0,0.0
2018-10-19 13:22:27,b'The Trump swamp keeps getting swampier.  Now it\xe2\x80\x99s Trump\xe2\x80\x99s Commerce Secretary Wilbur Ross who appears to have deliberately misled Congress under oath.  \n\nhttps://t.co/D3LmKPMfYb',0.0,0.0
2018-10-19 13:22:27,b'@MichaelAvenatti @ricardo_de_anda @realDonaldTrump trump very literally believes exercise is unhealthy. The man who said he has a \xe2\x80\x9cnatural instinct for science\xe2\x80\x9d hypothesized that we are born with a finite amount of energy.',-0.03333333333333333,0.4666666666666666
2018-10-19 13:22:27,"b'Since it was announced, Trump\xe2\x80\x99s border wall proposal has been mocked. Despite the fact that more than 60 countries have some kind barrier. Why should the US be an exception? https://t.co/CMea9ILmKO #FAIRblog'",0.55,0.7
2018-10-19 13:22:27,"b'A Saudi king dictator just had a Washington post journalist killed beheaded and dismembermed in a consulate in turkey, Trump is praising a gop candidate that body slammed  a reporter and was jailed for it #maga \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/GABCLHdrGo'",-0.2,0.0
2018-10-19 13:22:27,"b'What Trump\xe2\x80\x99s doing right now, talking about the immigrant caravan, praising guy in Montana who body-slammed reporter, it\xe2\x80\x99s all with purpose of diverting &amp; distracting from the pressure he\xe2\x80\x99s getting re #khashoggi. Don\xe2\x80\x99t let the murder of a US Resident be swept under the Saudi rug.'",0.2857142857142857,0.5357142857142857
2018-10-19 13:22:27,"b'@realDonaldTrump The Mexican Government has offered to provide aid and working visa for the Caravan, which is mostly Children and their  Moms. Trump will have to feed his base on fear from something else.  Comment from a concerned Canadian.'",-0.10000000000000002,0.5
2018-10-19 13:22:27,"b'""If things are so bad, why does everyone want to come to America?"" This is the argument of many Trumpers.\n\nGreetings from Europe. For your information, almost EVERYONE I know here tells me they have NO interest in visiting the USA until Trump is gone.'",-0.09999999999999992,0.5833333333333333
2018-10-19 13:22:27,"b'@nycsouthpaw @wikiwachee They are subhuman all of them. They think ""the reporter deserved it because he was harassing Gianforte."" Their excuse for Khashoggi: ""he\'s a foreigner who was killed in a foreign country so we don\'t care."" They are selfish, ignorant sadists, and they see themselves in Trump.'",-0.21875,0.29375
2018-10-19 13:22:27,b'Democrats boycott hearing for more Trump judicial nominees - Washington Times https://t.co/FrHFHM2rHZ',0.5,0.5
2018-10-19 13:22:27,"b'If you believe Bill Clinton is a sexual predator who should have been impeached - so vehemently that you continue to say so at every opportunity - you must also believe, with the same fervor, that Donald Trump, J. Thomas, and J. Kavanaugh should be impeached. It\xe2\x80\x99s not either-or.'",0.25,0.4791666666666667
2018-10-19 13:22:27,"b'Kid Rock, Donald Trump, Jr. and Ted Nugent join John James at rally in Pontiac Michigan. @JohnJamesMI @KidRock @TedNugent @DonaldJTrumpJr @kimguilfoyle #mi #misen #michigan https://t.co/oouoZqBsWo'",0.0,0.0
2018-10-19 13:22:27,"b'\xe2\x80\x9cDemocrats produce mobs and Republicans produce jobs\xe2\x80\x9d \xe2\x80\x93rallying in Montana, President Trump unveils his latest slogan https://t.co/RyXwgKMNW1'",0.5,0.9
2018-10-19 13:22:27,"b'Kid Rock, Donald Trump, Jr. and Ted Nugent join John James at rally in Pontiac Michigan. @JohnJamesMI @KidRock @TedNugent @DonaldJTrumpJr @kimguilfoyle #mi #misen #michigan https://t.co/oouoZqBsWo'",0.0,0.0
2018-10-19 13:22:27,"b'We are now living in a Friday the 13th Halloween, snuff film with Trump &amp; DC Republicans as the ""stars.""\n\nDear @SenSasse @JeffFlake @SenBobCorker @marcorubio @lisamurkowski @DebFischerNE \n\nWhat  In  The  Hell  Are  You Thinking!?!\n\nIt\'s time to leave the party of Trump!\n\nLead! https://t.co/jePVNsslkN'",0.0,0.0
2018-10-19 13:22:27,"b""Why Trump doesn't want to punish Saudi Arabia\nhttps://t.co/Upc28PcnhH""",0.0,0.0
